post,http://dront.ru/news/2011-04-20/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-04-27/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-05-05/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-05-10-2/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-05-10/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-05-13-2/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-05-26-2/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-05-31-6/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-06-01/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-06-23/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-06-29/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-07-02-2/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-07-05-2/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-07-06/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-07-10/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-07-20-3/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-07-21/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-07-26-2/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-08-03-2/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-08-19/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-09-02/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-09-06/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-09-13/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-09-16/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-09-20-6/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-09-20/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-09-28-2/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-09-28/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-10-01/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-10-04/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-10-06/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-10-13-5/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-10-13-6/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-10-18/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-10-19-2/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-10-19-4/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-10-20-2/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-10-25-2/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-10-31-2/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-11-08-5/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-11-09/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-11-13/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-11-28/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-12-06-5/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-12-07-2/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-12-08/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-12-10/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-12-19-4/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-12-25-2/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011-12-26/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2011/,"Шотландия может сделать больше для развития «зеленой» энергетики","<p><strong>Ветряные фермы в Шотландии это серьезно. Согласно данным интернет портала<span > </span> <span >«Cleantechnica</span>», в 2015 году ветротурбины обеспечивали 97% от общей потребности домохозяйств страны в электроэнергии. Это на 16% больше по сравнению с 2014 годом. </strong></p>
<p><span>Постепенно растут показатели и солнечной энергетики. Статистика говорит о том, что Шотландия на верном пути к достижению поставленной цели – полностью вырабатывать электроэнергию к 2020 году с помощью возобновляемых источников энергии.</span></p>
<p><span>В настоящее время ассоциация<span > </span> <span >«Scottish</span> Renewables», объединяющая более 300 организаций и занимающаяся продвижением возобновляемой энергетики, призывает правительство Шотландии принять более амбициозные цели по ее развитию.</span></p>
<p><span>Ниалл Стюарт — руководитель ассоциации объясняет:<span > </span> <span >«</span>Утвержденные руководством Шотландии среднесрочные цели в области изменения климата и развития альтернативной энергетики, ясно сигнализируют о том, что страна идет по пути развития „низкоуглеродной“ экономики. Доля использования возобновляемых источников энергии в таких секторах, как производство электроэнергии, отопление и транспорт вместе взятых, сейчас составляет 15%. До 2020 года осталось всего 4 года и правительству следует определиться с новыми задачами. Довести к 2030 году вышеупомянутый показатель до 50% вполне осуществимая задача, ведь уже к концу этого десятилетия мы будем на полпути к этой цели».</span></p>
<p><span>Как только станет ясно, что переход к экономике, которая будет полностью существовать и развиваться за счет использования возобновляемых источников энергии, неизбежен, мы осознаем, что главный вопрос — это не то, как быстро мы этого достигнем, а то, во сколько нам обойдется бездействие. И пример Шотландии демонстрирует, что момент, когда мы зададим себе этот вопрос, совсем близко.</span></p>
<p><em>Тимур Идрисов, <a href=""http://leworld.org"" target=""_blank"">Экологическая организация<span > </span> <span >«</span>Маленькая Земля»</a></em><br><em>По материалам Treehugger</em></p>
<br>

",2016-01-25,,
post,http://dront.ru/news/2012-01-13-2/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2012-01-13/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2012-01-18/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2012-01-20-7/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2012-01-27-2/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2012-01-27-5/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2012-01-27-9/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2012-01-27/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2012-02-01/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2012-02-04-8/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2012-02-05/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2012-02-08-2/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2012-02-08-3/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2012-02-08/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2012-02-10-2/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2012-02-15/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2012-03-01-2/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2012-03-16/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2012-03-22-2/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2012-03-28-2/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
post,http://dront.ru/news/2012-03-28/,"Эта страница была удалена…","<p>
Эта страница была нами удалена, ибо новость устарела. Возможно, Вам понравятся другие наши статьи, размещенные на этом сайте
<br>

</p>",1970-01-01,,
